1 4 14 8.478530091175e-07
1 4 15 5.678660484183e-07
1 4 16 5.801117152202e-07
1 4 17 3.650022960306e-07
1 4 18 4.386051313356e-07
1 4 19 3.587549389803e-07
1 4 20 3.126459515154e-07
2 2 1 6.489186078386e-06
2 2 2 6.706940525785e-06
2 2 3 4.096083659718e-06
2 2 4 -3.700805106477e-06
2 2 5 2.508847718339e-06
2 2 6 3.333776553298e-06
2 2 7 4.899729318538e-06
2 2 8 4.769244303188e-06
2 2 9 3.448069740040e-06
2 2 10 3.585932839341e-06
2 2 11 2.076860371970e-06
2 2 12 1.573401001253e-06
2 2 13 1.585179154930e-06
2 2 14 1.340396437554e-06
2 2 15 1.345704093632e-06
2 2 16 8.196269839275e-07
2 2 17 4.609418663405e-07
2 2 18 4.174271632767e-07
2 2 19 5.436384950566e-07
2 2 20 3.507782445213e-07
2 3 1 9.422167039767e-06
2 3 2 7.645643914474e-06
2 3 3 9.057749897341e-06
2 3 4 2.290258237762e-06
2 3 5 8.844335889890e-06
2 3 6 5.903089965997e-06
2 3 7 5.415950775524e-06
2 3 8 4.181938142929e-06
2 3 9 3.759992850398e-06
2 3 10 4.348393778488e-06
2 3 11 2.194163664607e-06
2 3 12 2.810066940132e-06
2 3 13 2.014720901434e-06
2 3 14 2.084555884396e-06
2 3 15 1.421396846758e-06
2 3 16 1.398247953867e-06
2 3 17 7.077877035227e-07
2 3 18 5.652461054818e-07
2 3 19 4.729098182683e-07
2 3 20 4.556186090510e-07
2 4 1 1.193718321228e-05
2 4 2 2.076804313616e-06
2 4 3 7.612850995785e-06
2 4 4 8.419368718577e-06
2 4 5 8.051293161868e-06
2 4 6 6.182109759059e-06
2 4 7 6.695468116544e-06
2 4 8 5.517404743827e-06
2 4 9 6.953411319170e-06
2 4 10 2.965619578255e-06
2 4 11 3.535150031114e-06
2 4 12 2.973850346523e-06
2 4 13 1.869701641532e-06
2 4 14 1.859150071288e-06
2 4 15 1.642639786943e-06
2 4 16 1.435491123081e-06
2 4 17 5.024922263317e-07
2 4 18 8.900546846403e-07
2 4 19 7.790721112318e-07
2 4 20 5.368946428068e-07
3 3 1 6.760266995824e-06
3 3 2 1.307530023467e-05
3 3 3 1.038384233312e-05
3 3 4 5.431940184548e-06
3 3 5 9.128893471120e-06
3 3 6 1.140943033020e-05
3 3 7 4.651411079832e-06
3 3 8 6.190855973005e-06
3 3 9 6.535631530015e-06
3 3 10 6.282465700686e-06
3 3 11 3.553970179717e-06
3 3 12 3.855537327638e-06
3 3 13 2.599710365693e-06
3 3 14 2.767871359798e-06
3 3 15 1.958418359170e-06
3 3 16 1.453689928832e-06
3 3 17 1.542742922794e-06
3 3 18 1.196650497389e-06
3 3 19 1.117298582399e-06
3 3 20 9.005205508026e-07
3 4 1 1.469379328329e-05
3 4 2 1.496603227670e-05
3 4 3 1.441609952888e-05
3 4 4 1.177565418170e-05
3 4 5 1.617881028481e-05
3 4 6 1.030259392520e-05
3 4 7 1.062716908749e-05
3 4 8 6.975789065210e-06
3 4 9 4.997965681637e-06
3 4 10 4.287662913344e-06
3 4 11 3.896110913567e-06
3 4 12 4.478413846401e-06
3 4 13 3.449966240601e-06
3 4 14 3.007948966514e-06
3 4 15 2.352327970942e-06
3 4 16 2.317152855100e-06
3 4 17 1.637532362064e-06
3 4 18 1.437278438557e-06
3 4 19 1.427737405830e-06
3 4 20 1.114874451100e-06
4 4 1 2.124548386823e-05
4 4 2 1.713323672778e-05
4 4 3 3.197434693796e-05
4 4 4 2.264425352175e-05
4 4 5 1.251894145206e-05
4 4 6 1.602404570822e-05
4 4 7 8.484047479334e-06
4 4 8 1.339999845658e-05
4 4 9 1.208257327606e-05
4 4 10 7.561623935142e-06
4 4 11 5.995053484549e-06
4 4 12 5.058423105659e-06
4 4 13 6.103127942055e-06
4 4 14 3.541690673598e-06
4 4 15 3.094625895848e-06
4 4 16 2.400516202051e-06
4 4 17 1.888198457636e-06
4 4 18 2.175185144534e-06
4 4 19 2.096639993972e-06
4 4 20 1.342257647206e-06
