4 4 20 1.506921644583e-05
5 1 1 2.094455693428e-07
5 1 2 7.807739752161e-05
5 1 3 5.849870331312e-05
5 1 4 5.240125597704e-05
5 1 5 3.569132599091e-05
5 1 6 3.641007461663e-05
5 1 7 2.140235659259e-05
5 1 8 6.046610050900e-06
5 1 9 2.296128717008e-05
5 1 10 1.033264410654e-05
5 1 11 6.240666586721e-06
5 1 12 1.513111351019e-05
5 1 13 7.611852819423e-06
5 1 14 4.336273800604e-07
5 1 15 2.527220779240e-06
5 1 16 2.220221013955e-06
5 1 17 -2.988908613268e-08
5 1 18 -1.704604411654e-06
5 1 19 6.360207644421e-07
5 1 20 9.124042845099e-07
5 2 1 1.613776800879e-05
5 2 2 8.974209806980e-05
5 2 3 8.604403286473e-05
5 2 4 4.162600642543e-05
5 2 5 6.022114195905e-06
5 2 6 3.758987437306e-05
5 2 7 3.507628209207e-05
5 2 8 4.983419137566e-05
5 2 9 1.409424637903e-05
5 2 10 2.852281125491e-05
5 2 11 1.224420116036e-05
5 2 12 1.886447757275e-05
5 2 13 1.035752970245e-05
5 2 14 6.122481670977e-06
5 2 15 4.361296790761e-06
5 2 16 3.229362006669e-06
5 2 17 -9.128701267934e-07
5 2 18 -8.953421499060e-07
5 2 19 3.975557119549e-06
5 2 20 8.342669791233e-07
5 3 1 9.833106467142e-05
5 3 2 1.067943732169e-04
5 3 3 2.197038457975e-05
5 3 4 5.760293726905e-05
5 3 5 7.208397665180e-05
5 3 6 1.400160650180e-05
5 3 7 2.588493433124e-05
5 3 8 1.418791482469e-05
5 3 9 2.074806520768e-05
5 3 10 1.230799271784e-05
5 3 11 2.818462134419e-05
5 3 12 4.106683017191e-05
5 3 13 3.468875415074e-05
5 3 14 1.852278133855e-05
5 3 15 2.132507884407e-05
5 3 16 1.219471809110e-05
5 3 17 5.792345892472e-06
5 3 18 2.083270612597e-06
5 3 19 4.251823258937e-06
5 3 20 4.687481190632e-06
5 4 1 2.144873599346e-04
5 4 2 1.580734385722e-04
5 4 3 2.003190716972e-04
5 4 4 1.427891471108e-04
5 4 5 8.821716359710e-05
5 4 6 1.258416616147e-04
5 4 7 1.177452992278e-04
5 4 8 8.100273655008e-05
5 4 9 6.355798449707e-05
5 4 10 6.125675313190e-05
5 4 11 5.790688765964e-05
5 4 12 5.003440278638e-05
5 4 13 4.702744563382e-05
5 4 14 4.101082143345e-05
5 4 15 2.612673513172e-05
5 4 16 2.333876714855e-05
5 4 17 1.108324701939e-05
5 4 18 1.114749732849e-05
5 4 19 5.386414765640e-06
5 4 20 7.385381385085e-06
6 1 1 3.941070988041e-05
6 1 2 6.395983085202e-05
6 1 3 4.527069360229e-05
6 1 4 5.356838866772e-05
6 1 5 -2.019042051520e-05
6 1 6 1.104382662210e-05
6 1 7 -5.186222197067e-06
6 1 8 2.187643987713e-06
6 1 9 6.973592015126e-06
6 1 10 6.557484809276e-06
6 1 11 4.223569708042e-06
6 1 12 8.619487889256e-06
6 1 13 7.334786063267e-06
6 1 14 4.124405882744e-06
6 1 15 1.823877159770e-06
6 1 16 2.808711591186e-06
6 1 17 3.005158904466e-06
6 1 18 1.319627325218e-06
6 1 19 -1.991190972904e-06
6 1 20 -1.024039854530e-06
6 2 1 1.078827827029e-04
6 2 2 3.734717852243e-05
6 2 3 3.952681819311e-05
6 2 4 -2.443155986596e-05
6 2 5 6.325352901906e-06
6 2 6 5.153617361027e-05
6 2 7 4.082765017003e-05
6 2 8 -3.252931109260e-07
6 2 9 2.111423346259e-05
6 2 10 1.025806312231e-05
